id,title,category,subcategory,platform,organizer_name,organizer_type,beneficiary,location_city,location_state,funds_required,funds_raised,funding_percentage,campaign_start_date,campaign_age_days,is_fraudulent,fraud_score,risk_level,verification_status,features
c5fb8c26-2f31-4e9a-bee4-d69798533f93,Innovation Projects Initiative for Rural Area,Technology,Innovation Projects,Fueladream,Howrah Development Initiative,organization,Innovation Projects beneficiaries,Mumbai,Kerala,1664515,687817,41.32,2025-05-31,66,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Innovation Projects', 'platform': 'Fueladream', 'campaign_age_days': 66, 'funding_percentage': 41.32241378418943, 'funds_required': 1664515, 'funds_raised': 687817, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
583b7651-7f2d-48f0-9ccf-688e3380513c,School Infrastructure Support for Underprivileged Children,Education,School Infrastructure,Milaap,Nagpur Student Welfare Society,individual,School Infrastructure beneficiaries,Allahabad,Tripura,154813,48121,31.08,2025-07-29,7,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'School Infrastructure', 'platform': 'Milaap', 'campaign_age_days': 7, 'funding_percentage': 31.08372645294527, 'funds_required': 154813, 'funds_raised': 48121, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
361aa570-b124-4cb4-974c-03d76e409d11,Heritage Preservation Initiative for Underprivileged,Arts & Culture,Heritage Preservation,Donatekart,Vasai-Virar Social Welfare Foundation,organization,Heritage Preservation beneficiaries,Meerut,Tripura,679468,596328,87.76,2024-09-16,323,False,0.0,low,verified,"{'category': 'Arts & Culture', 'subcategory': 'Heritage Preservation', 'platform': 'Donatekart', 'campaign_age_days': 323, 'funding_percentage': 87.76400528284799, 'funds_required': 679468, 'funds_raised': 596328, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
cf1b1a1c-2fa9-4d14-af83-c8dea2644ce7,Student Scholarships Support for Rural Students,Education,Student Scholarships,Fueladream,Lucknow Knowledge Mission,organization,Student Scholarships beneficiaries,Lucknow,Manipur,905431,165484,18.28,2024-11-02,276,False,0.0,low,verified,"{'category': 'Education', 'subcategory': 'Student Scholarships', 'platform': 'Fueladream', 'campaign_age_days': 276, 'funding_percentage': 18.276879568763626, 'funds_required': 905431, 'funds_raised': 165484, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
d92b1f5b-83f0-4b31-9767-b0e09c822616,Life-saving Support Needed for Digital Learning,Education,Digital Learning,ImpactGuru,Rapid Society,organization,Digital Learning beneficiaries,Mumbai,Delhi,2774147,115197,4.15,2025-04-19,108,True,1.0,high,pending,"{'category': 'Education', 'subcategory': 'Digital Learning', 'platform': 'ImpactGuru', 'campaign_age_days': 108, 'funding_percentage': 4.152521287156347, 'funds_required': 2774147, 'funds_raised': 115197, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': False, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': True, 'has_duplicate_content': True, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
283b965b-c998-407a-8a61-2c5ab708006a,Tree Plantation Initiative for Rural Area,Environment,Tree Plantation,ImpactGuru,Hyderabad Eco Development Mission,individual,Tree Plantation beneficiaries,Surat,Ladakh,1433276,209078,14.59,2025-01-29,188,False,0.0,low,verified,"{'category': 'Environment', 'subcategory': 'Tree Plantation', 'platform': 'ImpactGuru', 'campaign_age_days': 188, 'funding_percentage': 14.587443080210235, 'funds_required': 1433276, 'funds_raised': 209078, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e5dd4ee9-83fb-4f43-81a1-dbb33ae7c8df,Infrastructure Initiative for Underprivileged,Community Development,Infrastructure,Fueladream,Ahmedabad Community Development Trust,organization,Infrastructure beneficiaries,Madurai,Madhya Pradesh,551260,370558,67.22,2024-12-07,241,False,0.0,low,verified,"{'category': 'Community Development', 'subcategory': 'Infrastructure', 'platform': 'Fueladream', 'campaign_age_days': 241, 'funding_percentage': 67.22024953292504, 'funds_required': 551260, 'funds_raised': 370558, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
36bc5213-e6b7-47f6-89b6-f163b167b6f7,Elder Care Initiative for Community,Social Causes,Elder Care,INDIAdonates,Vadodara Public Service Society,individual,Elder Care beneficiaries,Ghaziabad,Manipur,285829,267667,93.65,2024-08-31,339,False,0.0,low,pending,"{'category': 'Social Causes', 'subcategory': 'Elder Care', 'platform': 'INDIAdonates', 'campaign_age_days': 339, 'funding_percentage': 93.64600837655703, 'funds_required': 285829, 'funds_raised': 267667, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
75764954-0c0f-45b7-9fc7-07d5e6765eff,Fire Relief Initiative for Rural Area,Disaster Relief,Fire Relief,Ketto,Pimpri-Chinchwad Social Welfare Foundation,organization,Fire Relief beneficiaries,Aurangabad,Himachal Pradesh,1804209,967074,53.6,2025-05-15,82,False,0.0,low,verified,"{'category': 'Disaster Relief', 'subcategory': 'Fire Relief', 'platform': 'Ketto', 'campaign_age_days': 82, 'funding_percentage': 53.601015897934964, 'funds_required': 1804209, 'funds_raised': 967074, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
fa1fa166-4130-4f54-8690-7e60d855481a,Wildlife Conservation - Help Animal Shelter,Animal Welfare,Wildlife Conservation,Social For Action,Ghaziabad Wildlife Protection Society,individual,Wildlife Conservation beneficiaries,Meerut,Odisha,265399,128194,48.3,2025-05-13,84,False,0.0,low,verified,"{'category': 'Animal Welfare', 'subcategory': 'Wildlife Conservation', 'platform': 'Social For Action', 'campaign_age_days': 84, 'funding_percentage': 48.30249269670829, 'funds_required': 265399, 'funds_raised': 128194, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
efc445ef-8ed7-4fc6-a0d1-6cf883d80af4,Support Accident Recovery for Family Member,Medical,Accident Recovery,Milaap,Dhanbad Patient Care Foundation,organization,Accident Recovery beneficiaries,Kanpur,Rajasthan,1661136,518785,31.23,2025-07-31,5,False,0.0,low,verified,"{'category': 'Medical', 'subcategory': 'Accident Recovery', 'platform': 'Milaap', 'campaign_age_days': 5, 'funding_percentage': 31.230792525480744, 'funds_required': 1661136, 'funds_raised': 518785, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
e996543b-bd2e-4aaa-9bd9-8948cdfcaa8f,Startup Support Initiative for Community,Technology,Startup Support,Donatekart,Ranchi Public Service Society,organization,Startup Support beneficiaries,Bhopal,Mizoram,1908122,888214,46.55,2025-02-23,163,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Startup Support', 'platform': 'Donatekart', 'campaign_age_days': 163, 'funding_percentage': 46.549146405901325, 'funds_required': 1908122, 'funds_raised': 888214, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
dbc4262d-d540-4414-b5b5-917b31f6d544,Research & Development Initiative for Rural Area,Technology,Research & Development,INDIAdonates,Srinagar Development Initiative,organization,Research & Development beneficiaries,Varanasi,Kerala,710292,213849,30.11,2024-12-11,237,False,0.0,low,verified,"{'category': 'Technology', 'subcategory': 'Research & Development', 'platform': 'INDIAdonates', 'campaign_age_days': 237, 'funding_percentage': 30.10719561395956, 'funds_required': 710292, 'funds_raised': 213849, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': False, 'has_social_media_presence': True, 'has_website': False, 'has_media_coverage': True, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
19764f03-286c-4344-a465-64b2b6219a66,Emergency Help Save - Emergency Surgery Needed,Medical,Emergency Surgery,Social For Action,Global Mission,individual,Emergency Surgery beneficiaries,Ahmedabad,Manipur,1221627,235786,19.3,2025-04-09,118,True,1.0,high,pending,"{'category': 'Medical', 'subcategory': 'Emergency Surgery', 'platform': 'Social For Action', 'campaign_age_days': 118, 'funding_percentage': 19.301063227441393, 'funds_required': 1221627, 'funds_raised': 235786, 'is_fraudulent': True, 'has_government_verification': False, 'has_complete_documentation': True, 'has_clear_beneficiary': False, 'has_contact_info': True, 'has_medical_verification': False, 'has_regular_updates': False, 'has_social_media_presence': False, 'has_website': False, 'has_media_coverage': False, 'is_new_organization': True, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': True, 'minimal_updates': True, 'unclear_fund_usage': True, 'no_previous_campaigns': True}"
44aa049a-5259-498f-994c-a732d596192e,Pet Medical - Help Wildlife,Animal Welfare,Pet Medical,INDIAdonates,Chennai Animal Care Society,organization,Pet Medical beneficiaries,Hubli-Dharwad,Rajasthan,26909,9183,34.13,2025-05-11,86,False,0.0,low,pending,"{'category': 'Animal Welfare', 'subcategory': 'Pet Medical', 'platform': 'INDIAdonates', 'campaign_age_days': 86, 'funding_percentage': 34.129508327068436, 'funds_required': 26909, 'funds_raised': 9183, 'is_fraudulent': False, 'has_government_verification': True, 'has_complete_documentation': True, 'has_clear_beneficiary': True, 'has_contact_info': True, 'has_medical_verification': True, 'has_regular_updates': True, 'has_social_media_presence': True, 'has_website': True, 'has_media_coverage': False, 'is_new_organization': False, 'has_unrealistic_goal': False, 'has_duplicate_content': False, 'limited_social_proof': False, 'minimal_updates': False, 'unclear_fund_usage': False, 'no_previous_campaigns': False}"
